Timestamp,Latitude,Longitude,Horizontal Accuracy,Elevation Change
04/26/2022 07:57:27.000,1.4038357,103.9014336,8.791000366210938,-0.12418747
04/26/2022 07:57:28.000,1.4038217,103.9014265,5.796000003814697,-0.55487823
04/26/2022 07:57:29.000,1.4038115,103.9014186,4.692999839782715,-25.91278
04/26/2022 07:57:32.078,1.4038049,103.9014134,4.611000061035156,29.3266
04/26/2022 07:57:33.103,1.403794,103.9014092,4.026999950408936,-5.620117
04/26/2022 07:57:32.000,1.4037804,103.9014082,4.376999855041504,-9.004871
04/26/2022 07:57:34.982,1.4037743,103.9014112,4.572000026702881,-18.844696
04/26/2022 07:57:36.276,1.4037695,103.9014209,5.126999855041504,-1.21809
04/26/2022 07:57:36.965,1.4037742,103.9014292,5.480999946594238,3.1205254
04/26/2022 07:57:38.045,1.4037836,103.9014368,6.006999969482422,5.953041
04/26/2022 07:57:39.106,1.4037923,103.9014408,6.811999797821045,4.4231644
04/26/2022 07:57:40.157,1.4037597,103.9014162,8.152000427246094,-7.984955
04/26/2022 07:57:41.281,1.4037295,103.9013933,9.663999557495115,-5.522354
04/26/2022 07:57:42.341,1.4037074,103.901387,10.852999687194824,3.0993881
04/26/2022 07:57:43.087,1.4036807,103.9013665,11.682000160217283,5.6914597
04/26/2022 07:57:43.801,1.4036591,103.9013523,12.338000297546388,5.6993866
04/26/2022 07:57:44.481,1.4036443,103.9013476,12.388999938964844,48.036537
04/26/2022 07:57:44.881,1.4036306,103.9013376,12.310999870300291,1.4083328
04/26/2022 07:57:45.660,1.4036083,103.90133,12.12399959564209,3.6436958
04/26/2022 07:57:46.323,1.4035952,103.9013255,11.928999900817873,13.496735
04/26/2022 07:57:47.400,1.4035736,103.9013187,11.812000274658203,-9.382717
04/26/2022 07:57:48.099,1.4035546,103.9013104,11.824999809265137,-2.3304863
04/26/2022 07:57:48.825,1.4035407,103.9013034,11.779999732971191,1.3052826
04/26/2022 07:57:47.000,1.4035319,103.9012987,11.819000244140623,-4.9912567
04/26/2022 07:57:49.857,1.4035208,103.9012929,11.95300006866455,8.925602
04/26/2022 07:57:50.271,1.403512,103.9012886,11.96500015258789,-8.444706
04/26/2022 07:57:50.945,1.4034958,103.9012783,12.090999603271484,-40.019882
04/26/2022 07:57:51.443,1.4034935,103.9012666,12.253000259399414,1.8786583
04/26/2022 07:57:52.405,1.4034709,103.9012539,12.361000061035156,5.419304
04/26/2022 07:57:53.421,1.4034402,103.9012414,12.388999938964844,1.6699142
04/26/2022 07:57:54.498,1.4034136,103.9012248,12.281000137329102,42.24732
04/26/2022 07:57:53.000,1.4033913,103.901208,12.017999649047852,0.24308777
04/26/2022 07:57:55.877,1.40338,103.9012006,11.91100025177002,5.855278
04/26/2022 07:57:56.965,1.403356,103.9011885,11.883999824523926,-5.094303
04/26/2022 07:57:58.017,1.4033335,103.9011756,11.777999877929688,-0.428051
04/26/2022 07:57:59.059,1.4033106,103.9011597,11.93000030517578,26.287983
04/26/2022 07:57:59.784,1.4032873,103.9011424,11.970999717712402,29.260542
04/26/2022 07:57:58.000,1.4032721,103.9011321,12.109999656677246,15.164009
04/26/2022 07:58:00.900,1.4032583,103.9011223,12.166999816894531,-12.7674675
04/26/2022 07:57:59.000,1.4032475,103.9011138,12.154000282287598,5.4510117
04/26/2022 07:58:01.979,1.4032331,103.9011047,12.152999877929688,-5.6412544
04/26/2022 07:58:03.085,1.4032073,103.9010901,11.88700008392334,6.33617
04/26/2022 07:58:03.864,1.4031931,103.90108,11.651000022888184,2.2987785
04/26/2022 07:58:02.000,1.4031919,103.9010773,11.602999687194824,-2.9831276
04/26/2022 07:58:03.000,1.4031758,103.9010619,11.600000381469728,-1.0780449
04/26/2022 07:58:04.000,1.4031547,103.9010435,11.597000122070312,28.158712
04/26/2022 07:58:05.000,1.4031386,103.9010308,11.840999603271484,-0.19552994
04/26/2022 07:58:06.000,1.4031248,103.9010154,12.66800022125244,3.3319092
04/26/2022 07:58:07.000,1.4031158,103.9010013,14.09000015258789,-33.107693
04/26/2022 07:58:08.000,1.4031206,103.9009945,14.401000022888184,-0.240448
04/26/2022 07:58:09.000,1.4031231,103.9009857,15.286999702453612,6.048168
04/26/2022 07:58:12.377,1.4031365,103.9009843,16.02400016784668,-6.0032463
04/26/2022 07:58:11.000,1.4031524,103.9009784,13.93299961090088,1.3766251
04/26/2022 07:58:14.480,1.4031516,103.9009713,12.604000091552734,-7.8237724
04/26/2022 07:58:13.000,1.4031542,103.9009627,11.104999542236328,-1.099186
04/26/2022 07:58:14.000,1.4031556,103.900956,10.324000358581545,-2.8325195
04/26/2022 07:58:15.000,1.4031574,103.9009465,8.958999633789062,-2.784958
04/26/2022 07:58:16.000,1.4031639,103.9009365,7.675000190734863,-1.8575172
04/26/2022 07:58:18.805,1.4031682,103.9009345,7.249000072479248,0.8825226
04/26/2022 07:58:17.000,1.403172,103.9009275,6.980999946594238,-0.9327202
04/26/2022 07:58:18.000,1.4031753,103.900919,6.383999824523926,1.1784515
04/26/2022 07:58:19.000,1.4031799,103.9009103,6.063000202178955,-16.479862
04/26/2022 07:58:20.000,1.4031863,103.9009042,6.110000133514404,1.7676811
04/26/2022 07:58:21.000,1.403194,103.9008997,6.160999774932861,-5.4747925
04/26/2022 07:58:24.181,1.4032057,103.9008945,6.302999973297119,-5.501213
04/26/2022 07:58:23.000,1.4032144,103.9008886,6.402999877929688,3.8022308
04/26/2022 07:58:26.338,1.4032196,103.9008804,6.50600004196167,-4.116665
04/26/2022 07:58:25.000,1.4032263,103.9008748,6.539999961853027,-2.4203224
04/26/2022 07:58:26.000,1.4032305,103.9008701,6.482999801635742,-2.03191
04/26/2022 07:58:27.000,1.4032347,103.9008663,6.03000020980835,-4.943695
04/26/2022 07:58:28.000,1.4032378,103.900861,5.875,-6.338814
