Timestamp,Latitude,Longitude,Horizontal Accuracy,Elevation Change
05/16/2022 11:01:12.000,1.3667028,103.8567179,28.093000411987305,
05/16/2022 11:01:15.000,1.3667047,103.8567142,28.441999435424805,
05/16/2022 11:01:18.000,1.3667075,103.8567112,26.006000518798828,
05/16/2022 11:01:19.000,1.3667082,103.8567106,24.410999298095703,
05/16/2022 11:01:20.000,1.366709,103.8567098,23.458999633789062,
05/16/2022 11:01:21.000,1.3667097,103.8567086,19.726999282836918,
05/16/2022 11:01:22.000,1.3667106,103.8567073,19.80699920654297,
05/16/2022 11:01:20.838,1.3667117,103.8567152,19.47599983215332,
05/16/2022 11:01:23.000,1.3667127,103.85672,19.24799919128418,
05/16/2022 11:01:21.996,1.3667142,103.85673,18.54700088500977,
05/16/2022 11:01:22.595,1.3667173,103.8567383,17.7189998626709,
05/16/2022 11:01:25.000,1.3667207,103.8567432,17.01799964904785,
05/16/2022 11:01:23.980,1.3667246,103.8567462,16.673999786376953,
05/16/2022 11:01:24.683,1.3667517,103.856762,15.526000022888184,
05/16/2022 11:01:25.231,1.3667621,103.8567673,15.184000015258787,
05/16/2022 11:01:25.874,1.3667754,103.8567757,13.986000061035156,
05/16/2022 11:01:26.810,1.3667923,103.8567864,12.79800033569336,
05/16/2022 11:01:29.000,1.3668006,103.8567909,12.269000053405762,
05/16/2022 11:01:27.857,1.3668122,103.8567956,12.01099967956543,
05/16/2022 11:01:30.000,1.3668185,103.8567972,11.61400032043457,
05/16/2022 11:01:28.936,1.3668269,103.8567956,11.59000015258789,
05/16/2022 11:01:29.993,1.366837,103.85678,11.746000289916992,
05/16/2022 11:01:31.072,1.3668476,103.8567466,11.654000282287598,
05/16/2022 11:01:32.078,1.3668626,103.8567172,11.095000267028809,
05/16/2022 11:01:33.215,1.3668822,103.8567001,10.491999626159668,
05/16/2022 11:01:33.911,1.3668951,103.8566812,9.70300006866455,
05/16/2022 11:01:34.898,1.3669109,103.8566589,8.218000411987305,
05/16/2022 11:01:35.330,1.366916,103.8566504,7.701000213623047,
05/16/2022 11:01:36.015,1.3669234,103.85663,7.271999835968018,
05/16/2022 11:01:36.972,1.3669322,103.8566035,6.76200008392334,
05/16/2022 11:01:38.002,1.3669407,103.8565805,6.445000171661377,
05/16/2022 11:01:41.000,1.3669501,103.8565573,5.949999809265137,
05/16/2022 11:01:40.215,1.3669537,103.8565395,5.743000030517578,
05/16/2022 11:01:43.000,1.3669591,103.8565178,5.591000080108643,
05/16/2022 11:01:42.208,1.3669614,103.8565003,5.660999774932861,
05/16/2022 11:01:43.262,1.3669665,103.8564822,5.843999862670898,
05/16/2022 11:01:46.000,1.3669743,103.8564637,5.953000068664551,
05/16/2022 11:01:47.000,1.3669795,103.8564402,5.938000202178955,
05/16/2022 11:01:48.000,1.3669841,103.8564077,5.585999965667725,
05/16/2022 11:01:46.892,1.3669865,103.856385,5.485000133514404,
05/16/2022 11:01:47.395,1.3669863,103.8563719,6.109000205993652,
05/16/2022 11:01:50.000,1.3669869,103.8563559,6.822999954223633,
05/16/2022 11:01:51.000,1.3669871,103.8563383,7.828999996185303,
05/16/2022 11:01:50.014,1.3669855,103.856313,9.550000190734863,
05/16/2022 11:01:50.578,1.3669807,103.8562711,10.630000114440918,
05/16/2022 11:01:51.010,1.3669824,103.8562555,10.795000076293944,
05/16/2022 11:01:51.575,1.3669851,103.8562385,10.95300006866455,
05/16/2022 11:01:52.138,1.3669902,103.8562298,10.975000381469728,
05/16/2022 11:01:52.632,1.3669937,103.8562226,11.104999542236328,
05/16/2022 11:01:53.175,1.3669963,103.8562158,11.5649995803833,
05/16/2022 11:01:53.649,1.366999,103.8562091,12.027999877929688,
05/16/2022 11:01:54.153,1.3670019,103.856202,12.373000144958496,
05/16/2022 11:01:54.697,1.3670059,103.856194,12.300999641418455,
05/16/2022 11:01:55.194,1.3670095,103.8561878,12.20400047302246,
05/16/2022 11:01:55.714,1.3670125,103.8561802,12.77299976348877,
05/16/2022 11:01:56.278,1.3670149,103.8561726,13.927000045776367,
05/16/2022 11:01:56.775,1.3670192,103.8561649,14.145999908447266,
05/16/2022 11:01:59.000,1.3670223,103.8561588,14.218999862670898,
05/16/2022 11:01:57.843,1.3670244,103.8561559,13.491999626159668,
05/16/2022 11:02:00.000,1.3670256,103.8561531,12.383000373840332,
05/16/2022 11:01:58.876,1.3670269,103.8561496,11.053999900817873,
05/16/2022 11:01:59.917,1.3670295,103.8561413,8.680000305175781,
05/16/2022 11:02:00.951,1.3670338,103.8561296,6.577000141143799,
05/16/2022 11:02:01.474,1.3670361,103.8561228,5.060999870300293,
05/16/2022 11:02:02.042,1.3670377,103.8561158,4.940000057220459,
05/16/2022 11:02:03.096,1.3670393,103.8561039,4.64300012588501,
05/16/2022 11:02:03.601,1.3670411,103.8560972,4.552000045776367,
05/16/2022 11:02:04.155,1.3670431,103.8560907,4.565999984741211,
05/16/2022 11:02:05.151,1.3670487,103.8560798,4.579999923706055,
05/16/2022 11:02:05.855,1.3670546,103.8560728,4.552999973297119,
05/16/2022 11:02:08.000,1.3670572,103.8560683,4.5320000648498535,
05/16/2022 11:02:06.791,1.3670611,103.8560619,4.473999977111816,
05/16/2022 11:02:07.280,1.3670638,103.856055,4.447999954223633,
05/16/2022 11:02:07.950,1.3670659,103.8560472,4.414000034332275,
05/16/2022 11:02:08.395,1.3670656,103.8560442,4.348999977111816,
05/16/2022 11:02:08.880,1.3670668,103.8560392,4.335999965667725,
05/16/2022 11:02:10.034,1.3670703,103.8560281,4.307000160217285,
05/16/2022 11:02:10.557,1.3670732,103.8560231,4.309999942779541,
05/16/2022 11:02:13.000,1.367076,103.8560164,4.348999977111816,
05/16/2022 11:02:11.828,1.3670779,103.8560115,4.415999889373779,
05/16/2022 11:02:12.250,1.3670801,103.8560075,4.452000141143799,
05/16/2022 11:02:15.000,1.3670837,103.8559981,4.609000205993652,
05/16/2022 11:02:14.193,1.3670856,103.8559901,4.821000099182129,
05/16/2022 11:02:14.757,1.3670861,103.8559864,5.093999862670898,
05/16/2022 11:02:17.000,1.3670868,103.8559827,5.2729997634887695,
05/16/2022 11:02:16.016,1.3670868,103.8559777,5.50600004196167,
05/16/2022 11:02:19.000,1.3670848,103.855972,5.9079999923706055,
05/16/2022 11:02:20.000,1.3670813,103.8559687,6.199999809265137,
05/16/2022 11:02:19.013,1.3670763,103.8559682,6.382999897003174,
05/16/2022 11:02:22.000,1.3670705,103.8559666,7.006999969482422,
05/16/2022 11:02:23.000,1.3670671,103.8559664,7.486000061035156,
05/16/2022 11:02:24.000,1.367067,103.8559668,7.892000198364258,
05/16/2022 11:02:25.000,1.367067,103.8559656,8.109999656677246,
05/16/2022 11:02:26.000,1.3670675,103.8559656,8.659000396728516,
05/16/2022 11:02:27.000,1.3670673,103.8559657,8.767000198364258,
05/16/2022 11:02:28.000,1.3670668,103.8559661,9.072999954223633,
05/16/2022 11:02:29.000,1.3670638,103.8559654,9.70400047302246,
05/16/2022 11:02:27.870,1.3670612,103.8559661,9.942999839782717,
05/16/2022 11:02:28.998,1.3670564,103.8559689,10.49899959564209,
05/16/2022 11:02:30.095,1.3670498,103.855971,10.876999855041504,
05/16/2022 11:02:33.000,1.3670413,103.8559713,11.243000030517578,
05/16/2022 11:02:34.000,1.3670355,103.8559713,11.28600025177002,
05/16/2022 11:02:35.000,1.3670269,103.8559725,11.41100025177002,
05/16/2022 11:02:36.000,1.3670211,103.8559727,11.557000160217283,
05/16/2022 11:02:37.000,1.3670163,103.8559725,11.826000213623049,
05/16/2022 11:02:38.000,1.3670125,103.8559722,11.949000358581545,
05/16/2022 11:02:39.000,1.3670101,103.8559718,12.17300033569336,
05/16/2022 11:02:40.000,1.3670081,103.8559716,12.32900047302246,
05/16/2022 11:02:41.000,1.3670065,103.8559713,12.600000381469728,
05/16/2022 11:02:42.000,1.3670267,103.8559677,12.394000053405762,
05/16/2022 11:02:43.000,1.3670424,103.855965,12.192999839782717,
05/16/2022 11:02:44.000,1.3670553,103.8559623,12.053999900817873,
05/16/2022 11:02:45.000,1.3670664,103.8559598,11.890999794006348,
05/16/2022 11:02:43.690,1.3670732,103.8559581,11.744999885559082,
05/16/2022 11:02:46.000,1.367079,103.855957,11.557000160217283,
05/16/2022 11:02:44.733,1.3670985,103.8559532,10.947999954223633,
05/16/2022 11:02:47.000,1.367109,103.8559508,10.625,
05/16/2022 11:02:48.000,1.3671209,103.8559474,10.137999534606934,
05/16/2022 11:02:46.974,1.3671183,103.8559452,9.640000343322754,
05/16/2022 11:02:50.000,1.3671184,103.8559431,9.376999855041504,
05/16/2022 11:02:51.000,1.3671183,103.8559416,8.741999626159668,
05/16/2022 11:02:52.000,1.3671177,103.8559407,8.614999771118164,
05/16/2022 11:02:53.000,1.3671172,103.85594,8.762999534606934,
05/16/2022 11:02:54.000,1.3671177,103.85594,9.145999908447266,
05/16/2022 11:02:55.000,1.3671187,103.855941,9.32699966430664,
05/16/2022 11:02:56.000,1.3671214,103.855942,9.559000015258787,
05/16/2022 11:02:57.000,1.367121,103.8559417,9.744000434875488,
05/16/2022 11:02:58.000,1.367119,103.8559395,9.657999992370604,
05/16/2022 11:02:59.000,1.3671181,103.8559364,9.590999603271484,
05/16/2022 11:02:57.837,1.3671177,103.8559343,9.607000350952148,
05/16/2022 11:03:00.000,1.3671178,103.8559327,9.560999870300291,
05/16/2022 11:02:59.069,1.3671175,103.8559299,9.609000205993652,
05/16/2022 11:02:59.754,1.3671165,103.855928,9.586000442504885,
05/16/2022 11:03:00.240,1.3671163,103.855926,9.64900016784668,
05/16/2022 11:03:00.911,1.3671148,103.855922,10.038000106811523,
05/16/2022 11:03:01.335,1.36711,103.8559185,10.663999557495115,
05/16/2022 11:03:04.000,1.3670634,103.8558974,11.574999809265137,
05/16/2022 11:03:02.897,1.3670543,103.8558861,11.96399974822998,
05/16/2022 11:03:03.410,1.3670484,103.8558784,12.13700008392334,
05/16/2022 11:03:03.933,1.3670474,103.8558718,12.303999900817873,
05/16/2022 11:03:04.537,1.3670427,103.8558641,12.37600040435791,
05/16/2022 11:03:05.193,1.3670404,103.8558561,12.458000183105469,
05/16/2022 11:03:06.140,1.3670356,103.8558444,12.57800006866455,
05/16/2022 11:03:06.794,1.3670316,103.855834,12.258999824523926,
05/16/2022 11:03:07.297,1.3670305,103.8558244,12.010000228881836,
05/16/2022 11:03:07.911,1.3670283,103.855812,12.071999549865724,
05/16/2022 11:03:11.000,1.3670202,103.8557959,12.368000030517578,
05/16/2022 11:03:10.075,1.3670133,103.8557925,12.618000030517578,
05/16/2022 11:03:10.651,1.3670092,103.8557956,12.819000244140623,
05/16/2022 11:03:11.135,1.3670058,103.8557948,12.777999877929688,
05/16/2022 11:03:11.758,1.3670034,103.8557975,12.833999633789062,
05/16/2022 11:03:12.192,1.367001,103.8557983,12.82900047302246,
05/16/2022 11:03:12.816,1.3669992,103.8558027,12.718000411987305,
05/16/2022 11:03:13.269,1.3669969,103.8558046,12.559000015258787,
05/16/2022 11:03:13.793,1.3669957,103.855811,12.369999885559082,
05/16/2022 11:03:14.338,1.3669923,103.855813,12.234000205993652,
05/16/2022 11:03:14.850,1.3669905,103.8558199,12.109000205993652,
05/16/2022 11:03:17.000,1.3669881,103.8558233,12.043999671936035,
05/16/2022 11:03:15.918,1.366985,103.8558307,11.989999771118164,
05/16/2022 11:03:16.532,1.3669827,103.8558399,12.017000198364258,
05/16/2022 11:03:19.000,1.3669869,103.8558536,12.128000259399414,
05/16/2022 11:03:18.153,1.3669853,103.8558629,12.083999633789062,
05/16/2022 11:03:18.637,1.3669875,103.8558716,11.95199966430664,
05/16/2022 11:03:19.150,1.3669876,103.8558754,11.918999671936035,
05/16/2022 11:03:19.693,1.3669904,103.8558824,11.711000442504885,
05/16/2022 11:03:22.000,1.3669912,103.8558854,11.595999717712402,
05/16/2022 11:03:20.711,1.3669931,103.8558884,11.468999862670898,
05/16/2022 11:03:23.000,1.3669948,103.855891,11.43299961090088,
05/16/2022 11:03:21.788,1.3669988,103.8558942,11.276000022888184,
05/16/2022 11:03:24.000,1.3670006,103.8558951,11.20400047302246,
05/16/2022 11:03:22.837,1.3670046,103.8558962,11.315999984741213,
05/16/2022 11:03:25.000,1.3670069,103.8558963,11.43299961090088,
05/16/2022 11:03:23.894,1.3670112,103.8558964,11.779999732971191,
05/16/2022 11:03:24.558,1.3670156,103.8558955,12.375,
05/16/2022 11:03:25.072,1.3670179,103.8558945,12.788999557495115,
05/16/2022 11:03:25.696,1.3670219,103.8558925,13.406000137329102,
05/16/2022 11:03:26.231,1.3670232,103.8558908,13.812999725341797,
05/16/2022 11:03:26.713,1.3670238,103.8558875,14.46500015258789,
05/16/2022 11:03:27.278,1.3670241,103.8558856,14.772000312805176,
05/16/2022 11:03:27.884,1.3670228,103.855882,15.404000282287598,
05/16/2022 11:03:28.949,1.367019,103.8558771,15.496999740600586,
05/16/2022 11:03:30.016,1.3670138,103.8558727,14.937999725341797,
05/16/2022 11:03:31.116,1.3670069,103.8558687,13.805999755859377,
05/16/2022 11:03:32.232,1.3670001,103.8558673,12.477999687194824,
05/16/2022 11:03:32.776,1.366996,103.8558682,11.74899959564209,
05/16/2022 11:03:35.000,1.3669935,103.8558691,11.503000259399414,
05/16/2022 11:03:33.935,1.3669909,103.8558703,11.13700008392334,
05/16/2022 11:03:35.013,1.3669872,103.8558714,10.777999877929688,
05/16/2022 11:03:36.054,1.3669834,103.8558713,10.895999908447266,
05/16/2022 11:03:36.674,1.3669807,103.8558704,11.34000015258789,
05/16/2022 11:03:37.219,1.3669789,103.8558693,11.718999862670898,
05/16/2022 11:03:37.798,1.3669779,103.8558671,12.585000038146973,
05/16/2022 11:03:38.298,1.3669771,103.8558647,12.984000205993652,
05/16/2022 11:03:38.810,1.3669768,103.8558624,13.07900047302246,
05/16/2022 11:03:39.354,1.3669765,103.8558598,13.394000053405762,
05/16/2022 11:03:39.896,1.3669765,103.8558572,13.47599983215332,
05/16/2022 11:03:40.390,1.3669764,103.8558544,13.678000450134276,
05/16/2022 11:03:40.914,1.3669766,103.8558516,13.795000076293944,
05/16/2022 11:03:41.437,1.3669769,103.8558485,13.982000350952148,
05/16/2022 11:03:41.992,1.3669774,103.8558455,14.218999862670898,
05/16/2022 11:03:42.501,1.3669777,103.8558423,14.465999603271484,
05/16/2022 11:03:43.039,1.3669782,103.8558391,14.770000457763672,
05/16/2022 11:03:43.531,1.3669784,103.8558357,15.095999717712402,
05/16/2022 11:03:44.096,1.3669787,103.8558323,15.449000358581545,
05/16/2022 11:03:44.590,1.3669789,103.8558287,15.831000328063965,
05/16/2022 11:04:00.715,1.3670576,103.8558687,44.7760009765625,
05/16/2022 11:04:07.249,1.3671986,103.8558219,23.87800025939941,
05/16/2022 11:04:08.175,1.3672034,103.8558207,25.97800064086914,
